X Y N T M U V
139.875000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
139.875000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
139.875000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
139.875000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
139.875000 2.375000 6.799000 301.207050 29.250544 0.024690 -0.018356
139.875000 2.625000 36.521000 311.981841 227.698666 -0.008688 0.003753
139.875000 2.875000 31.792000 295.915153 201.494132 -0.015778 0.004104
139.875000 3.125000 31.429000 300.462903 191.533732 -0.019934 0.003665
139.875000 3.375000 28.890000 295.522336 167.521726 -0.019258 0.004720
139.875000 3.625000 31.846000 300.267161 198.880095 -0.017459 -0.006681
139.875000 3.875000 27.748000 315.303176 171.482658 -0.023272 -0.007429
139.875000 4.125000 26.995000 303.853593 157.366296 -0.033485 -0.001828
139.875000 4.375000 29.930000 307.011460 184.086146 -0.035706 -0.000330
139.875000 4.625000 27.016000 304.984073 161.794936 -0.032191 -0.004614
139.875000 4.875000 27.791000 300.383081 165.274588 -0.035964 -0.018649
140.125000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
140.125000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
140.125000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
140.125000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.125000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
140.125000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
140.125000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
140.125000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.125000 2.375000 7.984000 272.967216 34.852496 -0.020131 -0.025611
140.125000 2.625000 35.754000 300.638164 223.957233 -0.006742 0.002607
140.125000 2.875000 33.052000 299.457450 207.081735 -0.020135 0.006964
140.125000 3.125000 26.598000 299.191124 157.715690 -0.001343 0.002898
140.125000 3.375000 30.894000 300.319732 186.257170 -0.021063 -0.001393
140.125000 3.625000 27.969000 301.717700 165.858780 -0.014514 0.000707
140.125000 3.875000 29.941000 296.013853 175.597110 -0.031183 -0.007102
140.125000 4.125000 28.258000 303.498668 170.062847 -0.028458 0.003301
140.125000 4.375000 27.580000 311.646247 165.646565 -0.040442 -0.002254
140.125000 4.625000 29.861000 313.142560 176.460928 -0.029420 0.002302
140.125000 4.875000 28.782000 307.677207 174.263932 -0.019941 0.001545
140.375000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.375000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
140.375000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
140.375000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
140.375000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.375000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
140.375000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
140.375000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
140.375000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.375000 2.375000 6.569000 280.330473 23.966602 -0.007890 -0.009108
140.375000 2.625000 36.095000 307.373515 223.716297 -0.006633 0.008367
140.375000 2.875000 32.055000 306.419945 195.522814 -0.016596 -0.001073
140.375000 3.125000 27.630000 309.234699 161.049631 -0.017308 0.002308
140.375000 3.375000 28.224000 297.378215 166.370674 -0.008183 0.001234
140.375000 3.625000 28.762000 305.761453 173.734065 -0.011496 0.000929
140.375000 3.875000 27.909000 308.925174 174.223467 -0.027849 -0.005356
140.375000 4.125000 29.412000 309.793571 173.055030 -0.033135 -0.006754
140.375000 4.375000 31.907000 309.605797 197.037675 -0.031185 0.006096
140.375000 4.625000 29.109000 305.236894 172.449778 -0.020928 -0.013203
140.375000 4.875000 29.190000 302.776068 177.268708 -0.035845 -0.002282
140.625000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.625000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
140.625000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
140.625000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
140.625000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.625000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
140.625000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
140.625000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
140.625000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.625000 2.375000 7.072000 271.030832 25.223196 -0.026491 -0.026243
140.625000 2.625000 34.522000 312.393047 218.143000 -0.000408 0.002848
140.625000 2.875000 29.144000 305.538496 176.907521 -0.015345 0.000714
140.625000 3.125000 30.883000 310.258437 191.088304 -0.019719 -0.001173
140.625000 3.375000 31.743000 305.105755 187.967471 -0.011604 0.002105
140.625000 3.625000 30.881000 301.022332 187.368421 -0.008129 0.009183
140.625000 3.875000 31.472000 311.232919 197.093911 -0.018063 0.008492
140.625000 4.125000 28.054000 308.159702 171.971003 -0.034128 -0.004046
140.625000 4.375000 27.241000 308.746196 159.023456 -0.033793 -0.019233
140.625000 4.625000 29.414000 309.190621 182.156826 -0.024747 -0.005244
140.625000 4.875000 28.467000 306.759302 170.858184 -0.025028 0.000095
140.875000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.875000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
140.875000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
140.875000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
140.875000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.875000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
140.875000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
140.875000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
140.875000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
140.875000 2.375000 7.295000 291.278817 30.649996 -0.006271 -0.018522
140.875000 2.625000 37.653000 310.204427 234.791308 -0.006123 0.007649
140.875000 2.875000 29.558000 310.274922 179.063836 -0.007106 0.006503
140.875000 3.125000 27.433000 314.169545 165.708268 -0.024054 0.001954
140.875000 3.375000 29.761000 298.883066 177.589423 -0.005262 -0.002171
140.875000 3.625000 29.615000 294.265983 179.825887 -0.017850 -0.004944
140.875000 3.875000 24.502000 299.987051 140.341677 -0.010239 -0.003360
140.875000 4.125000 31.256000 312.340132 188.436025 -0.026969 -0.000241
140.875000 4.375000 29.293000 308.954549 175.228762 -0.032668 0.003448
140.875000 4.625000 28.263000 307.120816 168.868575 -0.029610 0.005210
140.875000 4.875000 29.909000 309.907871 184.304840 -0.022098 -0.004235
141.125000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
141.125000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
141.125000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
141.125000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.125000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
141.125000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
141.125000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
141.125000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.125000 2.375000 6.574000 284.153238 25.860558 0.017010 -0.024213
141.125000 2.625000 37.080000 307.651386 230.960590 -0.011661 -0.006059
141.125000 2.875000 29.321000 310.603896 188.479401 -0.006379 -0.009284
141.125000 3.125000 25.911000 312.132095 153.350301 -0.023645 -0.011371
141.125000 3.375000 32.095000 298.003108 194.078985 -0.006329 -0.008552
141.125000 3.625000 27.694000 290.059146 163.797603 -0.017881 -0.002650
141.125000 3.875000 29.099000 297.615534 174.043778 -0.009478 0.001891
141.125000 4.125000 29.173000 303.377861 176.516994 -0.027198 0.009366
141.125000 4.375000 28.144000 307.785155 168.328864 -0.029060 -0.003483
141.125000 4.625000 28.774000 300.573646 172.651788 -0.026583 -0.014247
141.125000 4.875000 25.018000 309.514289 144.339810 -0.030112 -0.003714
141.375000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.375000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
141.375000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
141.375000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
141.375000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.375000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
141.375000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
141.375000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
141.375000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.375000 2.375000 7.134000 284.402918 27.234574 0.018648 -0.025340
141.375000 2.625000 36.651000 308.154750 224.846418 -0.014811 0.002820
141.375000 2.875000 31.518000 311.251413 198.159694 -0.004492 -0.002442
141.375000 3.125000 27.853000 314.073816 164.977290 -0.007931 -0.010307
141.375000 3.375000 28.236000 299.479992 171.494837 -0.007868 -0.014436
141.375000 3.625000 29.815000 297.844293 183.565458 -0.026122 -0.004359
141.375000 3.875000 29.934000 296.626978 181.721536 -0.018567 -0.007606
141.375000 4.125000 29.838000 299.557248 176.062959 -0.023366 -0.010937
141.375000 4.375000 30.091000 293.300677 178.971461 -0.024982 -0.003572
141.375000 4.625000 26.125000 302.049803 155.529887 -0.023909 -0.005350
141.375000 4.875000 29.970000 305.681737 181.113194 -0.032457 -0.001944
141.625000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.625000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
141.625000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
141.625000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
141.625000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.625000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
141.625000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
141.625000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
141.625000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.625000 2.375000 6.888000 292.250840 27.721185 -0.009574 -0.016640
141.625000 2.625000 35.553000 315.035456 227.922234 -0.006148 -0.004316
141.625000 2.875000 30.592000 306.491223 183.059413 -0.005154 -0.007337
141.625000 3.125000 28.564000 299.607492 169.906562 0.000873 -0.005645
141.625000 3.375000 26.982000 302.777587 159.796791 -0.009537 -0.009602
141.625000 3.625000 31.084000 301.415741 188.757365 -0.019723 -0.019438
141.625000 3.875000 29.799000 298.463920 178.842030 -0.015374 -0.024550
141.625000 4.125000 27.199000 297.625737 162.833910 -0.025172 -0.026047
141.625000 4.375000 27.720000 304.732907 166.522263 -0.033332 -0.016463
141.625000 4.625000 27.674000 309.174858 171.018289 -0.021547 -0.008970
141.625000 4.875000 30.421000 296.855749 184.880902 -0.033967 -0.011074
141.875000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.875000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
141.875000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
141.875000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
141.875000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.875000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
141.875000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
141.875000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
141.875000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
141.875000 2.375000 7.602000 281.016478 30.164908 -0.001706 -0.025352
141.875000 2.625000 37.059000 311.998836 225.407596 -0.009181 -0.001193
141.875000 2.875000 33.206000 315.414336 212.184129 -0.001320 -0.000966
141.875000 3.125000 26.370000 311.761955 158.685178 -0.004985 -0.006775
141.875000 3.375000 31.114000 305.050758 187.333439 -0.004360 -0.011816
141.875000 3.625000 31.970000 293.961457 198.900147 -0.010072 -0.012573
141.875000 3.875000 30.708000 295.254522 187.059114 -0.018058 -0.018163
141.875000 4.125000 27.784000 289.635203 165.072644 -0.027858 -0.016816
141.875000 4.375000 26.252000 292.051097 152.359795 -0.033653 -0.009717
141.875000 4.625000 27.836000 294.895181 168.513116 -0.029616 -0.010359
141.875000 4.875000 29.955000 297.625931 182.462292 -0.031246 -0.006161
142.125000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
142.125000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
142.125000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
142.125000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.125000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
142.125000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
142.125000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
142.125000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.125000 2.375000 6.854000 298.468358 26.562558 0.013365 -0.008858
142.125000 2.625000 35.539000 319.525482 217.953833 -0.004500 0.007535
142.125000 2.875000 32.859000 312.885988 203.319238 0.004350 -0.007153
142.125000 3.125000 28.086000 311.745535 168.120486 0.002442 -0.012231
142.125000 3.375000 25.734000 309.506548 153.366773 -0.004917 -0.017594
142.125000 3.625000 29.777000 299.212505 179.584416 -0.007086 -0.009749
142.125000 3.875000 28.169000 298.379167 171.996974 -0.019818 -0.010698
142.125000 4.125000 28.739000 301.562986 174.040691 -0.034980 -0.006946
142.125000 4.375000 27.747000 306.053184 166.549479 -0.028148 -0.003998
142.125000 4.625000 30.721000 298.020317 182.080082 -0.030062 -0.008704
142.125000 4.875000 29.792000 290.727486 176.856109 -0.022033 -0.005176
142.375000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.375000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
142.375000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
142.375000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
142.375000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.375000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
142.375000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
142.375000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
142.375000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.375000 2.375000 7.546000 282.992382 29.553778 0.015020 -0.026492
142.375000 2.625000 36.362000 303.031767 217.793984 0.008257 -0.013194
142.375000 2.875000 30.639000 297.576796 194.590202 0.002803 -0.011792
142.375000 3.125000 28.162000 297.339150 171.914961 0.011514 -0.017213
142.375000 3.375000 26.073000 306.956068 154.503030 -0.011151 -0.007550
142.375000 3.625000 29.519000 302.132631 175.831355 -0.011406 -0.002720
142.375000 3.875000 29.653000 299.832204 178.395034 -0.015471 -0.003578
142.375000 4.125000 26.831000 301.161860 158.370314 -0.035757 -0.006575
142.375000 4.375000 30.594000 299.516967 187.303996 -0.029681 -0.004880
142.375000 4.625000 26.323000 302.304580 157.303568 -0.024806 0.006661
142.375000 4.875000 30.870000 297.414051 190.370604 -0.022046 -0.006427
142.625000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.625000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
142.625000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
142.625000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
142.625000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.625000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
142.625000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
142.625000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
142.625000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.625000 2.375000 6.072000 290.213914 24.874818 0.003977 -0.014960
142.625000 2.625000 35.767000 308.826327 218.753330 0.013331 0.001814
142.625000 2.875000 30.916000 312.170456 192.890553 0.012488 -0.005135
142.625000 3.125000 28.687000 303.953810 175.112630 -0.001940 -0.001555
142.625000 3.375000 30.439000 292.099451 177.043552 -0.006025 0.008220
142.625000 3.625000 29.302000 302.918316 175.192860 0.000026 0.005853
142.625000 3.875000 30.070000 305.872688 176.716574 -0.017472 0.005286
142.625000 4.125000 32.082000 302.191372 199.462785 -0.027615 0.002405
142.625000 4.375000 26.997000 301.230705 164.938969 -0.029388 -0.003510
142.625000 4.625000 30.792000 288.100117 189.932186 -0.025075 -0.001858
142.625000 4.875000 28.939000 302.181197 173.042979 -0.013102 -0.006445
142.875000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.875000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
142.875000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
142.875000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
142.875000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.875000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
142.875000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
142.875000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
142.875000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
142.875000 2.375000 6.381000 297.221939 25.965842 0.015466 -0.025814
142.875000 2.625000 35.823000 325.563189 228.464240 0.014302 -0.005268
142.875000 2.875000 29.797000 312.438088 180.009343 0.009359 0.008614
142.875000 3.125000 28.363000 306.894376 173.676675 0.002918 0.006578
142.875000 3.375000 29.294000 302.945533 176.324142 -0.005487 0.001055
142.875000 3.625000 29.019000 302.703314 175.867046 -0.005242 -0.003000
142.875000 3.875000 29.304000 306.909739 173.875633 -0.026592 0.011680
142.875000 4.125000 26.665000 302.041980 162.400578 -0.026673 0.003526
142.875000 4.375000 28.167000 293.090274 161.096210 -0.029357 -0.003717
142.875000 4.625000 28.774000 299.613717 172.636797 -0.028239 -0.015370
142.875000 4.875000 22.733000 291.873589 130.942894 -0.017194 -0.010062
143.125000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
143.125000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
143.125000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
143.125000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.125000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
143.125000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
143.125000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
143.125000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.125000 2.375000 7.686000 294.304532 31.778703 0.005869 -0.020289
143.125000 2.625000 36.742000 317.167796 222.944290 0.007765 0.012968
143.125000 2.875000 31.852000 309.912714 205.437385 0.005968 -0.000548
143.125000 3.125000 29.420000 301.716300 172.313524 0.010696 0.011537
143.125000 3.375000 29.415000 298.470832 177.480517 0.001467 -0.000725
143.125000 3.625000 26.293000 307.016965 160.631401 -0.007370 0.003596
143.125000 3.875000 29.176000 310.003436 176.010310 -0.028626 0.002280
143.125000 4.125000 29.823000 301.243596 180.665190 -0.010147 0.006542
143.125000 4.375000 29.006000 301.147924 175.419191 -0.024535 0.004720
143.125000 4.625000 28.685000 302.097708 170.208427 -0.018073 0.004193
143.125000 4.875000 32.506000 299.116755 197.236699 -0.012846 -0.007679
143.375000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.375000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
143.375000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
143.375000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
143.375000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.375000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
143.375000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
143.375000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
143.375000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.375000 2.375000 6.853000 283.590859 27.281137 -0.000181 -0.024746
143.375000 2.625000 36.390000 311.910989 230.385002 0.006337 0.004638
143.375000 2.875000 29.198000 314.375821 184.442662 0.003618 -0.000313
143.375000 3.125000 30.002000 313.930172 184.593472 0.004105 -0.013311
143.375000 3.375000 23.982000 309.897528 138.977999 -0.002054 -0.005849
143.375000 3.625000 30.005000 311.206909 176.171329 -0.009679 0.008528
143.375000 3.875000 28.678000 307.785300 173.979203 -0.021749 0.009452
143.375000 4.125000 29.134000 301.826543 171.530520 -0.024367 0.014272
143.375000 4.375000 28.727000 294.506288 174.073570 -0.023631 0.007663
143.375000 4.625000 30.496000 303.133180 183.952078 -0.007018 0.003154
143.375000 4.875000 27.408000 298.532308 158.891964 -0.014230 0.000360
143.625000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.625000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
143.625000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
143.625000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
143.625000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.625000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
143.625000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
143.625000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
143.625000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.625000 2.375000 7.452000 279.625855 30.778269 -0.000933 -0.022877
143.625000 2.625000 33.887000 308.809603 209.662418 -0.000070 -0.003852
143.625000 2.875000 34.156000 318.128111 211.612607 0.010339 -0.007492
143.625000 3.125000 27.070000 311.844076 160.170331 0.003171 -0.000768
143.625000 3.375000 28.513000 310.911909 178.205364 -0.011175 -0.002838
143.625000 3.625000 29.674000 319.994559 175.897647 -0.019367 -0.008625
143.625000 3.875000 28.874000 313.190222 171.553276 -0.024014 -0.006989
143.625000 4.125000 29.255000 315.795382 178.833368 -0.016825 -0.006883
143.625000 4.375000 26.840000 306.454486 161.392657 -0.013672 0.002868
143.625000 4.625000 27.914000 295.793228 164.094320 -0.014092 -0.001979
143.625000 4.875000 31.320000 302.457103 192.113464 -0.013416 0.001351
143.875000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.875000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
143.875000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
143.875000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
143.875000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.875000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
143.875000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
143.875000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
143.875000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
143.875000 2.375000 7.593000 283.303004 29.016489 0.009091 -0.020582
143.875000 2.625000 36.279000 309.708748 222.927328 0.004431 0.005505
143.875000 2.875000 31.511000 305.965316 191.721328 -0.001050 0.011468
143.875000 3.125000 27.819000 319.633735 171.854054 0.004784 0.013804
143.875000 3.375000 29.439000 303.889028 180.158187 -0.000906 -0.004256
143.875000 3.625000 28.115000 320.617112 169.753798 -0.018200 0.004326
143.875000 3.875000 26.735000 320.053607 163.490553 -0.023223 -0.003780
143.875000 4.125000 28.836000 314.809726 175.172874 -0.019506 -0.011145
143.875000 4.375000 28.938000 309.020615 170.553399 -0.015486 -0.011474
143.875000 4.625000 31.652000 308.062966 191.863456 -0.013583 -0.016876
143.875000 4.875000 28.520000 303.980953 169.502416 -0.016683 -0.008040
144.125000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
144.125000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
144.125000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
144.125000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
144.125000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
144.125000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
144.125000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
144.125000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
144.125000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
144.125000 2.375000 6.276000 281.539205 23.266490 0.012617 -0.023248
144.125000 2.625000 36.153000 309.626752 220.671541 0.002676 0.003154
144.125000 2.875000 28.720000 314.747592 176.225275 -0.007533 0.008664
144.125000 3.125000 27.164000 316.452755 166.426549 0.017191 0.001186
144.125000 3.375000 29.140000 308.634731 171.416637 -0.000488 0.015585
144.125000 3.625000 26.619000 319.378302 159.805672 -0.014991 0.003404
144.125000 3.875000 27.941000 326.796561 165.006029 -0.025298 -0.005661
144.125000 4.125000 29.008000 316.755341 174.461757 -0.012221 -0.010842
144.125000 4.375000 26.954000 321.986758 166.064955 -0.022321 -0.019058
144.125000 4.625000 27.366000 309.994808 166.360319 -0.015880 -0.004608
144.125000 4.875000 29.744000 305.881680 179.746040 -0.002029 -0.009005
144.375000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
144.375000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
144.375000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
144.375000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
144.375000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
144.375000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
144.375000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
144.375000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
144.375000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
144.375000 2.375000 6.616000 287.782227 25.483135 -0.014265 -0.018044
144.375000 2.625000 37.973000 312.176715 239.146555 -0.001637 0.001833
144.375000 2.875000 31.074000 307.799562 196.752693 0.007078 -0.006775
144.375000 3.125000 26.639000 318.510092 161.489877 0.006180 -0.000487
144.375000 3.375000 28.211000 311.773188 164.633559 -0.001503 -0.002199
144.375000 3.625000 30.488000 309.933335 182.564805 -0.004386 0.005256
144.375000 3.875000 29.138000 313.653704 173.498425 -0.006607 0.003426
144.375000 4.125000 26.744000 316.639371 158.087729 -0.011559 -0.009501
144.375000 4.375000 28.298000 317.817123 161.018379 -0.010998 -0.006173
144.375000 4.625000 27.165000 310.906708 163.609173 -0.024765 -0.017742
144.375000 4.875000 27.938000 309.581118 164.958031 -0.009308 -0.006094
144.625000 0.125000 0.000000 0.000000 0.000000 0.000000 0.000000
144.625000 0.375000 0.000000 0.000000 0.000000 0.000000 0.000000
144.625000 0.625000 0.000000 0.000000 0.000000 0.000000 0.000000
144.625000 0.875000 0.000000 0.000000 0.000000 0.000000 0.000000
144.625000 1.125000 0.000000 0.000000 0.000000 0.000000 0.000000
144.625000 1.375000 0.000000 0.000000 0.000000 0.000000 0.000000
144.625000 1.625000 0.000000 0.000000 0.000000 0.000000 0.000000
144.625000 1.875000 0.000000 0.000000 0.000000 0.000000 0.000000
144.625000 2.125000 0.000000 0.000000 0.000000 0.000000 0.000000
144.625000 2.375000 7.599000 282.430591 30.086927 0.026764 -0.017869
144.625000 2.625000 34.929000 306.981629 217.623789 -0.001103 0.002674
144.625000 2.875000 32.137000 311.239604 202.201686 0.001804 -0.000238
144.625000 3.125000 27.672000 304.727885 162.351244 0.003446 0.004250
144.625000 3.375000 31.688000 317.026407 194.928007 -0.000377 0.005247
144.625000 3.625000 29.472000 315.443443 180.251417 -0.003654 -0.000584
